date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2015-01-21 00:00:00+00:00,520.39,521.851,509.59,510.84,2317789,25.8400741044,25.9126203645,25.3037978495,25.3658668605,46355780,0.0,1.0
2015-01-22 00:00:00+00:00,537.3,538.84,521.91,523.0,2803401,26.6797436852,26.7562127067,25.9155500218,25.9696741994,56068020,0.0,1.0
2015-01-23 00:00:00+00:00,541.95,545.41,535.7508,538.03,2298290,26.910640406,27.0824474285,26.6028178357,26.7159919876,45965800,0.0,1.0
2015-01-26 00:00:00+00:00,536.72,541.5,532.07,541.5,1546563,26.6509436641,26.8882955621,26.4200469432,26.8882955621,30931260,0.0,1.0
2015-01-27 00:00:00+00:00,521.19,532.78,520.8612,531.4,1957440,25.8797982715,26.4553021414,25.8634716388,26.3867779533,39148800,0.0,1.0
2015-01-28 00:00:00+00:00,512.43,525.69,512.35,525.0,1791077,25.4448186424,26.1032467111,25.4408462257,26.068984617,35821540,0.0,1.0
2015-01-29 00:00:00+00:00,513.23,515.19,503.48,512.9,3950857,25.4845428095,25.5818670187,25.0004045237,25.4681565906,79017140,0.0,1.0
2015-01-30 00:00:00+00:00,537.55,543.1,518.18,519.0,6055445,26.6921574874,26.9677438962,25.730336093,25.7710533642,121108900,0.0,1.0
2015-02-02 00:00:00+00:00,532.2,536.5,521.72,534.32,3768861,26.4265021203,26.6400195181,25.9061155321,26.5317711629,75377220,0.0,1.0
2015-02-03 00:00:00+00:00,533.3,537.45,526.81,529.94,2353096,26.48112285,26.6871919665,26.1588605449,26.3142813484,47061920,0.0,1.0
2015-02-04 00:00:00+00:00,526.1,536.746,525.03,533.14,1694832,26.1236053467,26.6522346995,26.0704742732,26.4731780166,33896640,0.0,1.0
2015-02-05 00:00:00+00:00,529.83,530.69,525.64,527.93,1658751,26.3088192755,26.351522755,26.1007639506,26.2144743788,33175020,0.0,1.0
2015-02-06 00:00:00+00:00,533.875,540.215,528.65,531.01,2146922,26.509674595,26.8244886188,26.2502261291,26.3674124218,42938440,0.0,1.0
2015-02-09 00:00:00+00:00,529.28,533.88,527.55,531.06,1515687,26.2815089106,26.5099228711,26.1956053994,26.3698951823,30313740,0.0,1.0
2015-02-10 00:00:00+00:00,540.16,541.0,529.1725,532.15,2371468,26.8217575823,26.8634679577,26.2761709757,26.4240193599,47429360,0.0,1.0
2015-02-11 00:00:00+00:00,538.0,541.95,536.0,539.73,1915336,26.7145023313,26.910640406,26.6151919137,26.8004058425,38306720,0.0,1.0
2015-02-12 00:00:00+00:00,546.01,548.34,537.0,539.66,2429520,27.1122405538,27.2279371902,26.6648471225,26.7969299779,48590400,0.0,1.0
2015-02-13 00:00:00+00:00,551.16,552.54,546.6,547.51,2369115,27.367964879,27.4364890672,27.1415371269,27.1867233669,47382300,0.0,1.0
2015-02-17 00:00:00+00:00,545.01,553.0,543.26,551.16,1958679,27.062585345,27.4593304632,26.9756887296,27.367964879,39173580,0.0,1.0
2015-02-18 00:00:00+00:00,542.65,547.55,539.55,543.82,1558153,26.9453990522,27.1887095753,26.7914679049,27.0034956465,31163060,0.0,1.0
2015-02-19 00:00:00+00:00,546.45,546.86,540.75,542.47,1541669,27.1340888456,27.1544474812,26.8510541555,26.9364611146,30833380,0.0,1.0
2015-02-20 00:00:00+00:00,541.8,547.58,538.1,547.58,1911732,26.9031921247,27.1901992316,26.7194678522,27.1901992316,38234640,0.0,1.0
2015-02-23 00:00:00+00:00,535.0,539.3,532.0,539.0,1645276,26.5655367049,26.7790541027,26.4165710785,26.7641575401,32905520,0.0,1.0
2015-02-24 00:00:00+00:00,538.65,539.4,531.0,531.55,1421373,26.746778217,26.7840196236,26.3669158698,26.3942262346,28427460,0.0,1.0
2015-02-25 00:00:00+00:00,547.33,549.57,538.01,538.44,2041827,27.1777854294,27.2890130971,26.7149988834,26.7363506232,40836540,0.0,1.0
2015-02-26 00:00:00+00:00,559.29,560.1299,545.09,545.74,2701584,27.7716617265,27.8133671364,27.0665577617,27.0988336474,54031680,0.0,1.0
2015-02-27 00:00:00+00:00,562.63,569.42,557.03,558.15,3416445,27.9375101239,28.2746689916,27.6594409547,27.7150547885,68328900,0.0,1.0
2015-03-02 00:00:00+00:00,575.02,575.99,563.15,567.0,2520304,28.5527381609,28.6009037134,27.9633308325,28.1545033863,50406080,0.0,1.0
2015-03-03 00:00:00+00:00,578.795,580.85,570.5,576.35,2526280,28.7401865741,28.8422280281,28.3282966171,28.6187795886,50525600,0.0,1.0
2015-03-04 00:00:00+00:00,578.33,581.63,572.52,576.97,1898150,28.717096902,28.880959091,28.4286001389,28.649565818,37963000,0.0,1.0
2015-03-05 00:00:00+00:00,581.435,583.2,578.23,579.62,1795889,28.8712763253,28.9589177688,28.7121313811,28.7811521213,35917780,0.0,1.0
2015-03-06 00:00:00+00:00,572.9,582.78,572.06,582.0,1879619,28.4474691182,28.9380625811,28.4057587428,28.8993315183,37592380,0.0,1.0
2015-03-09 00:00:00+00:00,574.1,575.45,569.05,570.92,1174244,28.5070553688,28.5740899007,28.2562965644,28.3491518048,23484880,0.0,1.0
2015-03-10 00:00:00+00:00,559.85,569.762,559.82,568.475,2004024,27.7994686435,28.291651073,27.7979789872,28.2277448193,40080480,0.0,1.0
2015-03-11 00:00:00+00:00,555.69,564.18,555.41,559.8,2026158,27.5929029749,28.0144756975,27.5789995164,27.796985883,40523160,0.0,1.0
2015-03-12 00:00:00+00:00,561.17,561.84,555.53,558.48,1780057,27.8650135191,27.898282509,27.5849581415,27.7314410074,35601140,0.0,1.0
2015-03-13 00:00:00+00:00,553.0,564.36,550.33,559.23,1771354,27.4593304632,28.0234136351,27.3267510557,27.768682414,35427080,0.0,1.0
2015-03-16 00:00:00+00:00,561.64,563.75,551.32,556.93,1842754,27.8883514672,27.9931239578,27.3759097125,27.6544754338,36855080,0.0,1.0
2015-03-17 00:00:00+00:00,557.61,560.64,554.41,558.29,1444560,27.6882409758,27.8386962584,27.5293443076,27.7220065177,28891200,0.0,1.0
2015-03-18 00:00:00+00:00,566.16,566.51,553.5,557.73,1766221,28.112793011,28.130172334,27.4841580676,27.6941996008,35324420,0.0,1.0
2015-03-19 00:00:00+00:00,563.67,566.96,562.12,564.52,1232969,27.9891515411,28.152517178,27.9121859674,28.0313584685,24659380,0.0,1.0
2015-03-20 00:00:00+00:00,564.95,567.1,564.48,566.71,2216038,28.0527102083,28.1594689072,28.0293722602,28.1401033758,44320760,0.0,1.0
2015-03-23 00:00:00+00:00,565.37,569.6399,563.06,566.0,1511686,28.073565396,28.285588172,27.9588618637,28.1048481775,30233720,0.0,1.0
2015-03-24 00:00:00+00:00,577.54,581.88,568.09,568.54,3957844,28.677869287,28.8933728932,28.2086275639,28.2309724079,79156880,0.0,1.0
2015-03-25 00:00:00+00:00,567.0,580.07,567.0,577.57,2653451,28.1545033863,28.8034969653,28.1545033863,28.6793589433,53069020,0.0,1.0
2015-03-26 00:00:00+00:00,563.64,567.19,558.31,564.65,2492141,27.9876618848,28.163937876,27.7229996219,28.0378136457,49842820,0.0,1.0
2015-03-27 00:00:00+00:00,557.55,564.066,556.93,561.83,1727629,27.6852616632,28.0088150037,27.6544754338,27.8977859569,34552580,0.0,1.0
2015-03-30 00:00:00+00:00,561.135,562.16,556.79,560.25,1239350,27.8632755868,27.9141721758,27.6475237046,27.819330727,24787000,0.0,1.0
2015-03-31 00:00:00+00:00,554.7,562.45,554.67,557.94,1746622,27.5437443182,27.9285721863,27.5422546619,27.7046271947,34932440,0.0,1.0
2015-04-01 00:00:00+00:00,549.49,558.5,546.03,554.83,1945090,27.2850406804,27.7324341116,27.1132336579,27.5501994953,38901800,0.0,1.0
2015-04-02 00:00:00+00:00,541.31,548.0,540.44,547.41,2388019,26.8788610724,27.2110544193,26.8356610408,27.1817578461,47760380,0.0,1.0
2015-04-06 00:00:00+00:00,543.95,545.54,535.7,538.84,1685894,27.0099508236,27.0889026056,26.6002953511,26.7562127067,33717880,0.0,1.0
2015-04-07 00:00:00+00:00,544.86,550.16,543.585,544.99,1365916,27.0551370636,27.3183096702,26.9918266724,27.0615922408,27318320,0.0,1.0
2015-04-08 00:00:00+00:00,548.84,551.5,546.0,546.0,1419316,27.2527647946,27.38484765,27.1117440017,27.1117440017,28386320,0.0,1.0
2015-04-09 00:00:00+00:00,548.02,549.37,541.951,549.21,1618299,27.2120475234,27.2790820553,26.9106900613,27.2711372219,32365980,0.0,1.0
2015-04-10 00:00:00+00:00,548.54,549.85,544.98,549.57,1305219,27.237868232,27.3029165555,27.0610956887,27.2890130971,26104380,0.0,1.0
2015-04-13 00:00:00+00:00,548.64,553.27,546.3,547.05,1466277,27.2428337529,27.4727373696,27.1266405643,27.1638819709,29325540,0.0,1.0
2015-04-14 00:00:00+00:00,539.78,546.57,535.74,546.57,2360329,26.802888603,27.1400474707,26.6022815594,27.1400474707,47206580,0.0,1.0
2015-04-15 00:00:00+00:00,541.04,543.19,532.37,537.96,2348087,26.865454166,26.972212865,26.4349435058,26.712516123,46961740,0.0,1.0
2015-04-16 00:00:00+00:00,543.52,545.229,538.1,538.35,1586088,26.9885990839,27.0734598357,26.7194678522,26.7318816544,31721760,0.0,1.0
2015-04-17 00:00:00+00:00,532.74,539.8,529.0,537.31,2461698,26.4533159331,26.8038817071,26.2676054522,26.6802402372,49233960,0.0,1.0
2015-04-20 00:00:00+00:00,544.53,545.8,533.35,533.75,1926064,27.0387508447,27.1018129599,26.4836056104,26.5034676939,38521280,0.0,1.0
2015-04-21 00:00:00+00:00,542.925,547.7745,542.21,546.31,1456387,26.9590542346,27.1998571697,26.9235507603,27.1271371164,29127740,0.0,1.0
2015-04-22 00:00:00+00:00,549.18,551.0,541.32,543.06,1590320,27.2696475656,27.3600200456,26.8793576245,26.9657576878,31806400,0.0,1.0
2015-04-23 00:00:00+00:00,557.46,561.17,550.08,550.41,3909155,27.6807926944,27.8650135191,27.3143372535,27.3307234724,78183100,0.0,1.0
2015-04-24 00:00:00+00:00,573.66,584.7,568.35,580.05,4608403,28.4852070769,29.033400582,28.2215379182,28.8025038611,92168060,0.0,1.0
2015-04-27 00:00:00+00:00,566.12,575.52,562.3,572.77,2403105,28.1108068026,28.5775657653,27.921123905,28.4410139411,48062100,0.0,1.0
2015-04-28 00:00:00+00:00,564.37,567.83,560.96,564.32,1859787,28.0239101872,28.1957172096,27.8545859252,28.0214274268,37195740,0.0,1.0
2015-04-29 00:00:00+00:00,561.39,565.84,559.0,560.51,1681064,27.875937665,28.0969033441,27.757261716,27.8322410813,33621280,0.0,1.0
2015-04-30 00:00:00+00:00,548.77,561.11,546.72,558.56,2362024,27.24928893,27.8620342065,27.147495752,27.7354134241,47240480,0.0,1.0
2015-05-01 00:00:00+00:00,551.16,551.22,543.85,550.51,1828566,27.367964879,27.3709441916,27.0049853028,27.3356889933,36571320,0.0,1.0
2015-05-04 00:00:00+00:00,552.84,556.69,547.39,550.99,1762952,27.4513856298,27.6425581837,27.1807647419,27.3595234935,35259040,0.0,1.0
2015-05-05 00:00:00+00:00,543.045,552.61,542.37,550.16,1426417,26.9650128597,27.4399649318,26.9314955937,27.3183096702,28528340,0.0,1.0
2015-05-06 00:00:00+00:00,535.08,543.93,532.235,542.64,1951728,26.5695091216,27.0089577195,26.4282400526,26.9449025001,39034560,0.0,1.0
2015-05-07 00:00:00+00:00,542.04,545.2,533.45,535.9,1592220,26.9151093748,27.0720198346,26.4885711313,26.6102263928,31844400,0.0,1.0
2015-05-08 00:00:00+00:00,548.95,552.8,548.03,548.87,1411264,27.2582268676,27.4493994215,27.2125440755,27.2542544509,28225280,0.0,1.0
2015-05-11 00:00:00+00:00,545.78,553.3699,545.6,548.49,1092923,27.1008198557,27.477697925,27.0918819181,27.2353854716,21858460,0.0,1.0
2015-05-12 00:00:00+00:00,538.73,542.961,535.0,542.81,1764123,26.7507506337,26.9608418221,26.5655367049,26.9533438856,35282460,0.0,1.0
2015-05-13 00:00:00+00:00,539.49,543.84,538.98,540.47,1211920,26.7884885924,27.0044887507,26.7631644359,26.837150697,24238400,0.0,1.0
2015-05-14 00:00:00+00:00,549.2,549.69,542.5,543.97,1586833,27.2706406698,27.2949717221,26.9379507709,27.0109439278,31736660,0.0,1.0
2015-05-15 00:00:00+00:00,546.49,550.6,542.5,550.39,1671977,27.136075054,27.3401579621,26.9379507709,27.3297303683,33439540,0.0,1.0
2015-05-18 00:00:00+00:00,546.67,548.34,542.25,543.82,1335256,27.1450129916,27.2279371902,26.9255369687,27.0034956465,26705120,0.0,1.0
2015-05-19 00:00:00+00:00,549.28,553.4,547.12,548.0,2356274,27.2746130865,27.4791925467,27.1673578355,27.2110544193,47125480,0.0,1.0
2015-05-20 00:00:00+00:00,552.51,556.065,545.1,550.92,1541962,27.4349994109,27.6115236782,27.0670543137,27.3560476289,30839240,0.0,1.0
2015-05-21 00:00:00+00:00,556.81,557.61,549.301,550.2,1708512,27.6485168087,27.6882409758,27.2756558459,27.3202958786,34170240,0.0,1.0
2015-05-22 00:00:00+00:00,554.52,558.24,553.62,554.46,1213288,27.5348063806,27.7195237573,27.4901166927,27.5318270681,24265760,0.0,1.0
2015-05-26 00:00:00+00:00,547.19,553.3305,542.97,552.58,1873709,27.1708337001,27.4757415097,26.961288719,27.4384752755,37474180,0.0,1.0
2015-05-27 00:00:00+00:00,554.25,555.29,546.5813,548.68,1742237,27.5213994742,27.5730408914,27.1406085745,27.2448199612,34844740,0.0,1.0
2015-05-28 00:00:00+00:00,554.18,555.76,550.8,553.79,1177318,27.5179236096,27.5963788395,27.3500890039,27.4985580782,23546360,0.0,1.0
2015-05-29 00:00:00+00:00,545.32,553.94,545.04,553.2,2172282,27.0779784597,27.5060063595,27.0640750012,27.469261505,43445640,0.0,1.0
2015-06-01 00:00:00+00:00,549.21,550.57,543.58,548.73,1660500,27.2711372219,27.3386683059,26.9915783964,27.2473027217,33210000,0.0,1.0
2015-06-02 00:00:00+00:00,553.95,558.79,546.55,547.43,1592828,27.5065029116,27.7468341221,27.1390543665,27.1827509502,31856560,0.0,1.0
2015-06-03 00:00:00+00:00,555.29,557.99,552.15,555.1,1335479,27.5730408914,27.7071099551,27.4171235357,27.5636064017,26709580,0.0,1.0
2015-06-04 00:00:00+00:00,551.69,555.96,549.12,552.18,1343317,27.3942821397,27.6063098813,27.2666682531,27.418613192,26866340,0.0,1.0
2015-06-05 00:00:00+00:00,549.53,553.33,547.384,552.0,1219841,27.2870268887,27.4757166821,27.1804668106,27.4096752544,24396820,0.0,1.0
2015-06-08 00:00:00+00:00,543.48,549.87,542.95,549.61,1366816,26.9866128755,27.3039096597,26.9602956148,27.2909993054,27336320,0.0,1.0
2015-06-09 00:00:00+00:00,542.16,544.84,538.8506,543.42,1500846,26.9210679999,27.0541439595,26.7567390519,26.983633563,30016920,0.0,1.0
2015-06-10 00:00:00+00:00,552.6,554.78,545.11,545.7,1515805,27.4394683797,27.5477167349,27.0675508658,27.096847439,30316100,0.0,1.0
2015-06-11 00:00:00+00:00,550.04,554.83,549.17,554.49,1293560,27.3123510452,27.5501994953,27.2691510135,27.5333167243,25871200,0.0,1.0
2015-06-12 00:00:00+00:00,547.47,548.85,545.63,547.15,1273383,27.1847371586,27.2532613467,27.0933715744,27.1688474918,25467660,0.0,1.0
2015-06-15 00:00:00+00:00,543.0,544.05,539.21,542.73,1357481,26.9627783753,27.0149163445,26.774585134,26.9493714689,27149620,0.0,1.0
2015-06-16 00:00:00+00:00,544.87,546.69,541.5724,544.48,1626349,27.0556336157,27.1460060957,26.8918905992,27.0362680843,32526980,0.0,1.0
2015-06-17 00:00:00+00:00,546.6,548.36,541.81,545.42,1222049,27.1415371269,27.2289302944,26.9036886768,27.0829439806,24440980,0.0,1.0
2015-06-18 00:00:00+00:00,556.18,557.25,548.0,548.0,2059603,27.6172340272,27.6703651006,27.2110544193,27.2110544193,41192060,0.0,1.0
2015-06-19 00:00:00+00:00,557.52,557.91,552.258,556.52,2964489,27.683772007,27.7031375384,27.4224862983,27.6341167982,59289780,0.0,1.0
2015-06-22 00:00:00+00:00,559.68,565.61,558.91,559.41,1737569,27.791027258,28.0854826461,27.7527927472,27.7776203516,34751380,0.0,1.0
2015-06-23 00:00:00+00:00,563.39,564.9,557.15,559.79,1569808,27.9752480826,28.0502274479,27.6653995797,27.7964893309,31396160,0.0,1.0
2015-06-24 00:00:00+00:00,558.57,562.64,556.81,562.48,1446156,27.7359099762,27.938006676,27.6485168087,27.9300618426,28923120,0.0,1.0
2015-06-25 00:00:00+00:00,557.95,563.14,557.455,560.3,1335270,27.7051237468,27.9628342804,27.6805444184,27.8218134874,26705400,0.0,1.0
2015-06-26 00:00:00+00:00,553.06,560.0,551.85,559.71,2183753,27.4623097758,27.8069169248,27.4022269731,27.7925169142,43675060,0.0,1.0
2015-06-29 00:00:00+00:00,541.25,550.9,540.24,546.75,1887816,26.8758817599,27.3550545248,26.825729999,27.1489854083,37756320,0.0,1.0
2015-06-30 00:00:00+00:00,540.04,545.9,539.54,545.09,1725464,26.8157989573,27.1067784808,26.7909713529,27.0665577617,34509280,0.0,1.0
2015-07-01 00:00:00+00:00,543.3,545.81,539.76,543.66,1537973,26.9776749379,27.102309512,26.8018954988,26.9955508131,30759460,0.0,1.0
2015-07-02 00:00:00+00:00,547.34,548.0,543.57,544.74,1406213,27.1782819814,27.2110544193,26.9910818443,27.0491784386,28124260,0.0,1.0
2015-07-06 00:00:00+00:00,545.62,548.58,542.095,542.25,1280687,27.0928750223,27.2398544404,26.9178404113,26.9255369687,25613740,0.0,1.0
2015-07-07 00:00:00+00:00,550.03,551.0,539.85,547.43,1679759,27.3118544931,27.3600200456,26.8063644676,27.1827509502,33595180,0.0,1.0
2015-07-08 00:00:00+00:00,541.7,548.28,541.2,545.6,1383065,26.8982266038,27.2249578777,26.8733989995,27.0918819181,27661300,0.0,1.0
2015-07-09 00:00:00+00:00,544.65,548.88,544.62,548.65,1488324,27.0447094698,27.254751003,27.0432198135,27.243330305,29766480,0.0,1.0
2015-07-10 00:00:00+00:00,556.11,559.29,552.0,553.71,2171750,27.6137581626,27.7716617265,27.4096752544,27.4945856615,43435000,0.0,1.0
2015-07-13 00:00:00+00:00,571.73,572.85,558.7,559.51,2089641,28.3893725239,28.4449863578,27.7423651534,27.7825858725,41792820,0.0,1.0
2015-07-14 00:00:00+00:00,584.18,589.7087,574.17,574.5,3741583,29.0075798734,29.2821086263,28.5105312334,28.5269174523,74831660,0.0,1.0
2015-07-15 00:00:00+00:00,583.96,588.69,580.21,583.74,2073330,28.9966557275,29.2315248651,28.8104486945,28.9857315816,41466600,0.0,1.0
2015-07-16 00:00:00+00:00,601.78,604.5,587.92,589.5,5632054,29.8815115482,30.0165737161,29.1932903543,29.2717455842,112641080,0.0,1.0
2015-07-17 00:00:00+00:00,699.62,703.0,678.0,680.0,12858136,34.7397771766,34.9076117824,33.6662315625,33.7655419801,257162720,0.0,1.0
2015-07-20 00:00:00+00:00,692.84,697.8,681.77,688.98,5121752,34.403114861,34.6494046966,33.8534316997,34.2114457551,102435040,0.0,1.0
2015-07-21 00:00:00+00:00,695.35,705.6,684.15,684.88,3780230,34.5277494351,35.0367153252,33.9716110966,34.007859399,75604600,0.0,1.0
2015-07-22 00:00:00+00:00,695.1,713.33,691.62,694.02,4154987,34.5153356329,35.4205500892,34.3425355063,34.4617080074,83099740,0.0,1.0
2015-07-23 00:00:00+00:00,674.73,696.07,671.59,691.85,3811598,33.5038590297,34.5635011854,33.3479416741,34.3539562043,76231960,0.0,1.0
2015-07-24 00:00:00+00:00,654.77,677.79,653.18,676.77,4131137,32.5127410622,33.6558039687,32.4337892802,33.6051556557,82622740,0.0,1.0
2015-07-27 00:00:00+00:00,658.27,667.07,651.55,651.57,2919110,32.686534293,33.1235001304,32.3528512899,32.3538443941,58382200,0.0,1.0
2015-07-28 00:00:00+00:00,659.66,664.1,653.41,661.76,1718193,32.7555550332,32.9760241603,32.4452099783,32.8598309717,34363860,0.0,1.0
2015-07-29 00:00:00+00:00,661.43,663.33,652.84,662.26,1837805,32.8434447528,32.9377896495,32.4169065092,32.8846585761,36756100,0.0,1.0
2015-07-30 00:00:00+00:00,664.56,668.05,651.69,657.44,1980345,32.9988655563,33.172162235,32.3598030191,32.6453204697,39606900,0.0,1.0
2015-07-31 00:00:00+00:00,657.5,664.9999,657.2,664.7,1746094,32.6482997822,33.0207088827,32.6334032196,33.0058172855,34921880,0.0,1.0
2015-08-03 00:00:00+00:00,664.72,666.67,657.66,657.66,1567407,33.0068103897,33.1036380469,32.6562446156,32.6562446156,31348140,0.0,1.0
2015-08-04 00:00:00+00:00,661.28,668.0,660.51,664.34,1309410,32.8359964715,33.1696794746,32.7977619607,32.9879414104,26188200,0.0,1.0
2015-08-05 00:00:00+00:00,673.29,679.91,665.5827,665.75,1812589,33.4323555291,33.7610730113,33.0496479383,33.0579552548,36251780,0.0,1.0
2015-08-06 00:00:00+00:00,670.15,674.75,660.73,673.99,2032984,33.2764381735,33.5048521339,32.8086861066,33.4671141752,40659680,0.0,1.0
2015-08-07 00:00:00+00:00,664.39,668.795,658.87,667.78,1377152,32.9904241708,33.2091553656,32.7163274183,33.1587553286,27543040,0.0,1.0
2015-08-10 00:00:00+00:00,663.14,671.62,660.23,667.09,1722915,32.9283551598,33.3494313304,32.7838585022,33.1244932346,34458300,0.0,1.0
2015-08-11 00:00:00+00:00,690.3,704.0,684.32,699.58,5494011,34.2769906307,34.9572669912,33.9800524821,34.7377909683,109880220,0.0,1.0
2015-08-12 00:00:00+00:00,691.47,696.0,680.51,694.49,2932328,34.335087225,34.5600253208,33.7908661366,34.4850459555,58646560,0.0,1.0
2015-08-13 00:00:00+00:00,686.51,694.03,682.18,689.2,1817748,34.0887973893,34.4622045595,33.8737903353,34.222369901,36354960,0.0,1.0
2015-08-14 00:00:00+00:00,689.37,692.26,682.9,684.04,1379855,34.2308112865,34.3743148399,33.9095420856,33.9661490236,27597100,0.0,1.0
2015-08-17 00:00:00+00:00,694.11,694.74,683.06,688.04,1233951,34.4661769762,34.4974597577,33.917486919,34.1647698588,24679020,0.0,1.0
2015-08-18 00:00:00+00:00,688.73,695.7568,685.32,691.07,1385544,34.1990319529,34.547949174,34.0297076909,34.3152251414,27710880,0.0,1.0
2015-08-19 00:00:00+00:00,694.04,700.2,686.8,690.11,2509697,34.4627011116,34.7685771977,34.1031973999,34.267556141,50193940,0.0,1.0
2015-08-20 00:00:00+00:00,679.48,696.16,675.2801,689.1,2889877,33.7397212715,34.5679701542,33.5311743601,34.2174043801,57797540,0.0,1.0
2015-08-21 00:00:00+00:00,644.03,672.89,643.104,671.04,4593970,31.9794441198,33.4124934456,31.9334633964,33.3206313093,91879400,0.0,1.0
2015-08-24 00:00:00+00:00,618.11,644.33,593.09,600.6,6489430,30.6923811078,31.9943406824,29.4500077838,29.8229184018,129788600,0.0,1.0
2015-08-25 00:00:00+00:00,612.47,647.0,611.67,646.4675,3571469,30.4123257302,32.1269200899,30.3726015632,32.1004786912,71429380,0.0,1.0
2015-08-26 00:00:00+00:00,659.74,662.48,630.37,643.1,4386985,32.7595274499,32.895582722,31.3011539676,31.9332647756,87739700,0.0,1.0
2015-08-27 00:00:00+00:00,667.96,673.9799,651.1,672.0,2948736,33.1676932662,33.4666126576,32.3305064459,33.3683003097,58974720,0.0,1.0
2015-08-28 00:00:00+00:00,659.69,667.0,653.75,665.11,1941833,32.7570446895,33.1200242658,32.4620927492,33.0261759211,38836660,0.0,1.0
2015-08-31 00:00:00+00:00,647.82,664.41,646.35,656.26,1946844,32.1676373611,32.991417275,32.0946442042,32.5867273233,38936880,0.0,1.0
2015-09-01 00:00:00+00:00,629.56,644.44,625.06,633.66,2572884,31.2609332485,31.9998027554,31.0374848089,31.4645196046,51457680,0.0,1.0
2015-09-02 00:00:00+00:00,644.91,645.057,630.64,638.64,1881489,32.0231407035,32.0304400192,31.314560874,31.7118025444,37629780,0.0,1.0
2015-09-03 00:00:00+00:00,637.05,651.25,633.8073,647.93,1728562,31.6328507624,32.3379547273,31.4718338168,32.1730994341,34571240,0.0,1.0
2015-09-04 00:00:00+00:00,628.96,634.5,626.5,629.7,2024990,31.2311401232,31.50622998,31.1089883096,31.2678849777,40499800,0.0,1.0
2015-09-08 00:00:00+00:00,643.88,645.04,632.9,641.0,1954648,31.9719958384,32.0295958806,31.4267816459,31.8289888371,39092960,0.0,1.0
2015-09-09 00:00:00+00:00,643.41,657.36,640.9,651.88,2048908,31.9486578903,32.641348053,31.8240233162,32.3692375088,40978160,0.0,1.0
2015-09-10 00:00:00+00:00,651.08,654.9,641.7,643.9,1392481,32.3295133418,32.5191962394,31.8637474833,31.9729889426,27849620,0.0,1.0
2015-09-11 00:00:00+00:00,655.3,655.31,647.41,650.21,1744615,32.5390583229,32.539554875,32.1472787255,32.2863133101,34892300,0.0,1.0
2015-09-14 00:00:00+00:00,652.47,655.92,649.501,655.63,1497627,32.398534082,32.5698445523,32.2511077671,32.5554445418,29952540,0.0,1.0
2015-09-15 00:00:00+00:00,665.07,668.85,653.34,656.71,1777320,33.0241897128,33.211886402,32.4417341136,32.6090721673,35546400,0.0,1.0
2015-09-16 00:00:00+00:00,665.52,668.0699,662.2,665.55,1312598,33.0465345568,33.1731503737,32.8816792636,33.048024213,26251960,0.0,1.0
2015-09-17 00:00:00+00:00,671.67,681.99,665.0,667.49,2387605,33.3519140908,33.8643558456,33.0207138482,33.1443553181,47752100,0.0,1.0
2015-09-18 00:00:00+00:00,660.92,669.84,660.03,665.06,3627210,32.8181205963,33.2610450587,32.7739274605,33.0236931607,72544200,0.0,1.0
2015-09-21 00:00:00+00:00,666.98,669.0,658.0,665.51,1954667,33.1190311616,33.2193346834,32.6731273866,33.0460380047,39093340,0.0,1.0
